rmort,rmortTB,CDRscaleO,fchild,vchild,rchild,w,pchild,pelderly,padult,n,uiscaleC,relderly,radult,x,fadult,felderly,vadult,CDRscale,e,nelderly,velderly,uiscaleA,uiscaleE,neta,CDRscaleE,p0
-0.6,-0.904295343,0.352101785,0.112219129,0.000133843,0.005089728,0.013960586,0.022775977,0.26625563,0.166894088,0.182570303,1.088318158,0.011584874,0.005371251,0.27872676,0.717768553,0.668302287,0.000234458,0.437881634,0.741004046,0.10189059,0.002113095,0.332045861,0.499725237,2.214321886,-0.036335815,1267142
-0.6,-0.917750936,0.439359552,0.13663017,0.000109274,0.006121017,0.012433211,0.015509077,0.309118809,0.143716009,0.185594983,1.357600609,0.0153098,0.006079772,0.297283244,0.733678865,0.717534489,0.000237051,0.421414581,0.732314377,0.108711474,0.001054693,0.370085291,0.620142197,2.544974294,0.004639184,1267142
-0.6,-0.926563256,0.680063099,0.125528769,0.000161296,0.007566252,0.017852754,0.022203616,0.248783628,0.152373439,0.198026433,1.912135269,0.008372822,0.006216195,0.282697979,0.74324476,0.709833147,0.000233351,0.44382871,0.607373209,0.105747932,0.002321457,0.384935653,0.738439158,2.489278595,-0.048647902,1267142
-0.6,-0.934424041,0.158449433,0.147558548,0.000102012,0.006381682,0.011776307,0.028213785,0.254325277,0.185413647,0.22594196,1.662425067,0.018296414,0.005396891,0.302416097,0.745986788,0.732708826,0.000261529,0.374117538,0.696470835,0.116192857,0.000715402,0.344817068,0.50806415,2.033783367,-0.095319711,1267142
-0.6,-0.941257047,0.023390949,0.140769317,0.000102132,0.006171467,0.011620758,0.027623048,0.288622167,0.191690223,0.205863926,1.743125264,0.011494125,0.00510742,0.30210003,0.733348519,0.717204523,0.000234176,0.409072638,0.692698353,0.106985225,0.002161435,0.508146381,0.588158625,1.990842485,0.044057681,1267142
-0.6,-0.89569126,-0.298535813,0.140732481,0.000117164,0.005480895,0.012379387,0.023167738,0.280494085,0.195435885,0.223684737,1.977333851,0.015678588,0.005064923,0.312015903,0.708308996,0.696992009,0.000241968,0.363968126,0.614972883,0.110520437,0.001246086,0.176121102,0.497323589,2.001043528,-0.070403738,1267142
-0.6,-0.944299227,-0.231370245,0.148093648,0.000145503,0.005520002,0.012666359,0.022570631,0.310413001,0.149841472,0.177687141,1.976656672,0.01727987,0.005200208,0.319119022,0.745203663,0.728633085,0.000216888,0.45460261,0.731131965,0.111024216,0.00105352,0.629357213,1.125039966,2.437492076,-0.001341935,1267142
-0.6,-0.921361146,1.061570194,0.131830742,0.000137954,0.009454217,0.011852826,0.018827872,0.283043317,0.150312666,0.189187395,1.467922918,0.012878173,0.005941955,0.338824445,0.738294425,0.691418282,0.000262,0.436234076,0.59538454,0.101783798,0.001663313,0.492401307,0.978829063,2.470664234,-0.053776633,1267142
-0.6,-0.913162893,0.219394946,0.147872425,0.000100816,0.006648464,0.01194581,0.029612729,0.277925988,0.179348208,0.228972219,1.870648107,0.018504831,0.005159353,0.299201236,0.739172867,0.726705446,0.000258527,0.355447447,0.675417805,0.108177551,0.000888048,0.338726122,0.625141506,2.146282175,-0.045942533,1267142
-0.6,-0.947245978,0.913711241,0.141980827,0.000138724,0.00924576,0.01164904,0.020129022,0.298555117,0.149316791,0.187245656,1.406976893,0.019068316,0.005279931,0.342934641,0.738527624,0.670820225,0.000255649,0.444809238,0.623490895,0.105463344,0.000596785,0.624717424,0.84402757,2.502247325,-0.024523017,1267142
-0.6,-0.928748339,-0.172657624,0.132532467,0.000194144,0.005375929,0.011566899,0.0197746,0.263352165,0.16505601,0.203301964,1.795385354,0.010467161,0.00580404,0.288234735,0.71259089,0.687635982,0.000201782,0.374911483,0.776346608,0.119878377,0.002252472,0.399866077,0.505730047,2.287523115,-0.069739922,1267142
-0.6,-0.874491043,0.153227824,0.147011755,0.000177431,0.006733407,0.009475039,0.017634992,0.229333372,0.16641326,0.189683384,1.844192475,0.007991215,0.005112309,0.258136859,0.715595496,0.652473434,0.000185398,0.415031019,0.764779135,0.109818024,0.003213043,0.179544537,0.242882892,2.237482146,-0.002882589,1267142
-0.6,-0.924974491,-0.043120306,0.13771215,0.000105893,0.00546707,0.010989216,0.027548844,0.282928806,0.19279205,0.208348428,1.757884936,0.0220156,0.005349352,0.295106872,0.745466648,0.701211595,0.000238025,0.404548159,0.65171934,0.103253123,0.000686587,0.392615291,0.626279309,1.923058937,0.004465233,1267142
-0.6,-0.85791027,-0.457374772,0.128446208,0.000118736,0.006590213,0.01551342,0.025205589,0.279691914,0.186964684,0.193448744,1.699923453,0.022046244,0.00577094,0.332286329,0.737432119,0.700798798,0.000234575,0.403935139,0.690596623,0.109810078,0.000486952,0.34824701,0.382292186,1.969451689,-0.086072894,1267142
-0.6,-0.857673599,-0.256198163,0.148056222,0.000165345,0.007233012,0.013398748,0.016791795,0.305104248,0.170326493,0.219506662,1.977802108,0.020331732,0.00542664,0.267956379,0.745171833,0.677630277,0.000194497,0.393694073,0.791239701,0.112931376,0.00019949,0.277874609,0.320908439,2.417151472,-0.127988235,1267142
-0.6,-0.94393451,-0.386650206,0.140088811,0.000160264,0.005581176,0.011482697,0.022147355,0.314704344,0.169070231,0.192255146,1.838463613,0.009414415,0.006030381,0.311980405,0.742321801,0.684175378,0.000211438,0.399496954,0.792380957,0.113314885,0.002670861,0.78614252,1.491423229,2.122280917,-0.134028891,1267142
-0.6,-0.909411259,0.240193724,0.134333501,0.000134468,0.007266981,0.01078172,0.022515461,0.254515204,0.167731203,0.204215916,1.720752558,0.023872431,0.005364745,0.324374104,0.73572011,0.6942855,0.000246167,0.394324706,0.673200291,0.103695914,0.000369899,0.416686655,0.849167778,2.233396147,-0.123481988,1267142
-0.6,-0.944345303,-0.325625155,0.142749696,0.000161594,0.005305853,0.011700483,0.022887491,0.319324392,0.165348806,0.190456528,1.787779442,0.006349703,0.005978386,0.316288501,0.740122454,0.712546927,0.000213148,0.412363349,0.780467554,0.116572316,0.002884517,0.825189128,1.507768395,2.227825742,-0.131840123,1267142
-0.6,-0.952077823,-0.339066919,0.138071618,0.000166123,0.005628441,0.011098144,0.02231595,0.320100067,0.166045494,0.192596283,1.949130964,0.014548226,0.006392904,0.311385375,0.72917303,0.703862249,0.00020394,0.376048353,0.789797752,0.105119235,0.001554574,0.918989478,1.430813497,2.155418711,-0.045627463,1267142
-0.6,-0.943452626,-0.313551768,0.1451894,0.00015015,0.005236386,0.011761479,0.022119599,0.315271288,0.160802208,0.199890008,1.806319449,0.011814894,0.005516202,0.314109539,0.749311396,0.734095652,0.000225765,0.414340008,0.785260103,0.114961378,0.001556617,0.7275275,1.444712703,2.394070006,-0.11387528,1267142
-0.6,-0.787407265,0.112844319,0.143709542,0.000174289,0.006579151,0.01041534,0.017569211,0.239630019,0.177327088,0.187098807,1.741024552,0.005402252,0.005034032,0.252583501,0.700910636,0.678323114,0.000205094,0.438372605,0.756219591,0.103630979,0.003535514,0.126967733,0.22561567,2.185747913,-0.034948945,1267142
-0.6,-0.941141356,0.63876343,0.143355149,0.000146463,0.005118478,0.01605264,0.022117657,0.261905039,0.171847422,0.173914124,1.588595224,0.00533866,0.005148937,0.292931232,0.741153091,0.710750766,0.000210373,0.488113369,0.612894815,0.102436524,0.003553824,0.42394176,0.857444304,2.106154088,0.071146741,1267142
-0.6,-0.90247136,0.23051695,0.140879441,0.000104619,0.006548809,0.01174433,0.028209552,0.281940595,0.181418383,0.231989241,1.852783409,0.017014422,0.005276652,0.301895007,0.748095656,0.739971977,0.000259402,0.363910832,0.670029102,0.106647159,0.000807585,0.364870224,0.624420587,2.177041501,-0.100212479,1267142
-0.6,-0.940212709,0.805561751,0.124156213,0.000127327,0.005430755,0.016530229,0.018550059,0.261732288,0.166064102,0.185777247,1.867062474,0.016040307,0.005273517,0.252566066,0.744106723,0.719702213,0.000225015,0.464868217,0.638660162,0.11014723,0.001477629,0.583077502,0.949628099,2.318480366,-0.024119178,1267142
-0.6,-0.919444278,0.216522341,0.139994854,0.000156961,0.00556715,0.016146235,0.024207107,0.244170557,0.152471183,0.169751467,1.179689473,0.006142537,0.005102938,0.295064834,0.732723779,0.725528123,0.000204527,0.447755782,0.697107542,0.108450586,0.003104624,0.586582365,0.812072949,2.410354843,-0.018553524,1267142
-0.6,-0.895966399,0.486342366,0.124198727,0.000127304,0.005765223,0.013392273,0.024359468,0.258725657,0.16753662,0.193180552,1.302471144,0.00897207,0.005590106,0.26623038,0.67655422,0.665383227,0.000212446,0.373567562,0.77944905,0.100688614,0.002431677,0.346231829,0.597680091,2.284322817,-0.13020548,1267142
-0.6,-0.87800552,0.582922293,0.145850523,0.000125014,0.005175226,0.012366305,0.020048834,0.299659579,0.147264372,0.181281711,1.389645394,0.007752993,0.005430808,0.286539784,0.728048393,0.681324493,0.000213833,0.44888011,0.798915793,0.106136593,0.002334693,0.178785941,0.348889806,2.466081096,-0.014202533,1267142
-0.6,-0.852258904,0.054930794,0.14499768,0.000148511,0.006762111,0.010323962,0.020697744,0.2441523,0.176504799,0.195802969,1.761269591,0.009925466,0.005338396,0.262009734,0.723792258,0.707719357,0.000218432,0.414564659,0.701379718,0.10268298,0.002618298,0.216082179,0.307309168,2.128728039,-0.032197667,1267142
-0.6,-0.886380321,-0.150285885,0.142103493,0.000152558,0.007253682,0.014185035,0.01582897,0.301635454,0.162098305,0.210557995,1.960722008,0.008978695,0.005194144,0.278211026,0.708970067,0.668306209,0.000209956,0.373255226,0.774361227,0.109838669,0.002025313,0.341445031,0.389571592,2.482342183,-0.102307502,1267142
-0.6,-0.922854521,0.400998753,0.141782936,0.00011308,0.00588961,0.01262279,0.016781525,0.310174889,0.145364439,0.181018368,1.404756996,0.008051672,0.00588681,0.294815461,0.73922496,0.716382423,0.000234161,0.45657975,0.71066847,0.110380923,0.002230124,0.361303919,0.715307723,2.546726205,0.020482429,1267142
-0.6,-0.848402776,-0.361672314,0.145433913,0.00018744,0.007125272,0.011765147,0.017792812,0.292237096,0.16537674,0.217551061,1.842690734,0.006270314,0.005585153,0.286115791,0.749900996,0.684071661,0.000203184,0.394856515,0.790708242,0.109864693,0.002430856,0.15282083,0.340090172,2.333385012,-0.114751891,1267142
-0.6,-0.902178563,-0.206687818,0.145360796,0.000160773,0.007194521,0.013832282,0.016771672,0.305365665,0.165806575,0.219465601,1.964931463,0.016757059,0.005500141,0.27155012,0.73355963,0.676241642,0.000199424,0.33027482,0.797714737,0.114890004,0.00122774,0.330673065,0.331750154,2.288408403,0.003120255,1267142
-0.6,-0.919342021,0.227241277,0.13642778,0.000110526,0.006539369,0.017068762,0.026672985,0.252143839,0.170636378,0.193288299,1.302262251,0.0131531,0.006944104,0.350930827,0.735085971,0.728129576,0.000239792,0.427629251,0.6758692,0.108199372,0.001848871,0.41726086,0.541955872,2.11074256,0.040111815,1267142
-0.6,-0.944761369,-0.392593594,0.148342867,0.000149953,0.005233256,0.013125095,0.021777357,0.30328724,0.151688183,0.19022817,1.928714178,0.014120738,0.005464604,0.319454981,0.73338601,0.724655984,0.000213589,0.426214866,0.735365037,0.11127167,0.001490732,0.607127072,1.257294564,2.431345501,-0.068277643,1267142
-0.6,-0.922370161,0.307316936,0.141525857,0.000146423,0.005343734,0.015877212,0.021010985,0.251632593,0.166664865,0.165343124,1.241052269,0.008434035,0.005385665,0.302215365,0.735678272,0.734762055,0.000208934,0.480485589,0.680510117,0.102338482,0.00287172,0.615922231,0.862993737,2.212203495,0.008549003,1267142
-0.6,-0.953624023,0.158877857,0.140878764,0.000108465,0.005486967,0.010929673,0.026224236,0.27722841,0.173503427,0.187676897,1.730454039,0.012685107,0.005795722,0.306630049,0.749937196,0.722264161,0.000258224,0.434785516,0.725552378,0.105330004,0.002215876,0.64663527,0.984070299,2.042878022,0.085177572,1267142
-0.6,-0.931326232,0.866402115,0.13447329,0.000132488,0.005180621,0.017180351,0.018700491,0.256091789,0.165135384,0.185262111,1.97239055,0.016763053,0.00512805,0.258804931,0.739511617,0.726704949,0.000223473,0.450666538,0.637622199,0.104001106,0.001477767,0.519297691,0.827786162,2.274375157,-0.004978625,1267142
-0.6,-0.928453386,0.335451764,0.131942437,0.000143397,0.007377935,0.01088518,0.021155334,0.243423224,0.167893452,0.207793369,1.728764116,0.023318228,0.005146555,0.321580972,0.728103203,0.692820351,0.000248684,0.403841482,0.675885002,0.101442997,0.000291758,0.352871931,0.822857678,2.262737871,-0.069086839,1267142
-0.6,-0.8453909,0.8139601,0.140421832,0.000123147,0.007562802,0.014689983,0.017779238,0.272729788,0.149006949,0.190956238,1.247581591,0.011591639,0.005977648,0.315490334,0.717891566,0.684577454,0.000256196,0.400283698,0.696682241,0.112231384,0.00176849,0.254033791,0.272144483,2.488805579,-0.060716453,1267142
-0.6,-0.913819685,0.196562324,0.142488904,0.000106362,0.007200629,0.01283389,0.0235293,0.244643447,0.193182914,0.222896297,1.808068098,0.015305677,0.005959252,0.31844172,0.71564767,0.651739673,0.000235784,0.348691756,0.699867289,0.109281511,0.001678234,0.266563487,0.563237311,1.927166168,-0.11667988,1267142
-0.6,-0.944270013,-0.350449602,0.144812797,0.000150931,0.005219875,0.01189623,0.022672981,0.314919624,0.162060558,0.20062952,1.84416353,0.011032283,0.005534468,0.314495729,0.743591812,0.728542983,0.000224897,0.405275012,0.787265135,0.114407619,0.001538768,0.717530531,1.423704,2.372580513,-0.14069022,1267142
-0.6,-0.930866774,0.064328507,0.145777139,0.000101097,0.00637707,0.011958154,0.027367444,0.284651284,0.185914151,0.205696111,1.757598081,0.019520359,0.00512342,0.298787232,0.744244043,0.734555753,0.000235311,0.413812092,0.700908031,0.108191886,0.000804303,0.498882145,0.628554432,2.031767424,-0.029519381,1267142
-0.6,-0.879577567,-0.05051548,0.143649749,0.000167181,0.006512299,0.011431697,0.018328774,0.32257941,0.152242437,0.17087691,1.880853081,0.01731356,0.00510708,0.281681323,0.727254658,0.633184778,0.000218355,0.433202668,0.760091474,0.101083489,0.001382835,0.322898126,0.404237878,2.371517529,0.026156001,1267142
-0.6,-0.95088309,-0.005048653,0.143916188,0.00010092,0.006241447,0.011778818,0.026575497,0.29074887,0.190968823,0.20701469,1.770326966,0.014027061,0.005049083,0.298924478,0.734983393,0.720239762,0.000234552,0.421015965,0.691910734,0.105887188,0.001830033,0.512556129,0.625752693,2.000917759,0.081296148,1267142
-0.6,-0.914695803,-0.074027975,0.133450225,0.000112992,0.005734563,0.011423978,0.026592684,0.268488941,0.189391187,0.205080466,1.747274113,0.015611645,0.005109053,0.280160378,0.749535121,0.67954428,0.000215509,0.448275561,0.630636988,0.102843845,0.001159061,0.351240781,0.393075512,2.100081641,-0.028760271,1267142
-0.6,-0.858336998,0.106629161,0.14247532,0.000141096,0.005327553,0.015954144,0.024200006,0.274210681,0.174099273,0.192186502,1.471730335,0.007324166,0.005487047,0.354255872,0.746549581,0.744250707,0.000239555,0.457334048,0.658385584,0.145537439,0.002704801,0.210096626,0.273035204,2.139624807,-0.157896503,1267142
-0.6,-0.937940329,-0.336808829,0.144807577,0.000148771,0.005057181,0.011792577,0.022860953,0.314610359,0.159901678,0.2020413,1.860688362,0.015263968,0.005365301,0.310402265,0.749475918,0.714407395,0.000223259,0.384932563,0.785109475,0.112537366,0.001479908,0.690658465,1.38837863,2.316294375,-0.102414232,1267142
-0.6,-0.875845766,0.13598991,0.10966448,0.000136683,0.005117685,0.014261732,0.018836572,0.27468951,0.150136637,0.193240244,1.211810548,0.006855754,0.005519888,0.268991204,0.730670888,0.68890539,0.000233008,0.417172517,0.753880973,0.107733769,0.002978505,0.204452414,0.564610794,2.448692042,-0.047353081,1267142
-0.6,-0.919442537,0.28596323,0.137500918,0.000107388,0.007016235,0.012008596,0.024692695,0.211059446,0.184910494,0.223418927,1.680875789,0.011448116,0.005939085,0.342577945,0.746769863,0.703114706,0.00025635,0.371084587,0.645340049,0.101188782,0.001993578,0.342625588,0.640056699,2.016154708,-0.069242096,1267142
-0.6,-0.865145036,-0.446694232,0.127216504,0.000119898,0.006497574,0.015632576,0.025175515,0.281523148,0.186894702,0.192578333,1.685128648,0.021498694,0.005853601,0.331622488,0.734326286,0.699293537,0.000234952,0.407071695,0.691410562,0.110145399,0.000385109,0.333396414,0.376983607,1.962649735,-0.102711041,1267142
-0.6,-0.80937597,0.659514992,0.14501782,0.000113606,0.005503655,0.012206425,0.018174573,0.311589103,0.155642219,0.189976996,1.264297528,0.013322504,0.005022696,0.258956074,0.700344175,0.682070196,0.000218715,0.379973281,0.795081755,0.102209393,0.001626414,0.26426224,0.37083118,2.521303094,-0.072072556,1267142
-0.6,-0.908425061,0.758600623,0.14606222,0.000109674,0.006428862,0.015185866,0.021858595,0.275709902,0.141465647,0.175520893,1.454763087,0.01659846,0.006348305,0.309977793,0.737018006,0.72484704,0.000249171,0.41941706,0.73802544,0.108296981,0.001201451,0.53964237,0.634792932,2.521800758,-0.010816252,1267142
-0.6,-0.926225384,0.087381804,0.143978615,0.000103078,0.006923461,0.01282493,0.023695526,0.242623134,0.195493301,0.224050995,1.739071905,0.019039798,0.006301806,0.319211313,0.723480644,0.664710785,0.000241557,0.359707744,0.665085479,0.106075288,0.000934966,0.345289126,0.498871022,1.907811605,-0.085127898,1267142
-0.6,-0.922856198,0.530226329,0.117505104,0.000144777,0.00923182,0.011185428,0.018830175,0.272932728,0.171028681,0.189063434,1.859498528,0.011466224,0.005805602,0.318395945,0.728192142,0.71755266,0.000282908,0.439712452,0.630223122,0.10413902,0.001896931,0.502668931,0.781545848,2.20373475,-0.058746162,1267142
-0.6,-0.849276527,0.572583569,0.138487658,0.000120514,0.005841288,0.012674015,0.020337517,0.314205174,0.158047254,0.188384705,1.3020514,0.013440102,0.005052248,0.265560423,0.715206783,0.699707906,0.000221361,0.436714115,0.782504345,0.10163392,0.000991422,0.240714649,0.353396429,2.57545674,-0.031691572,1267142
-0.6,-0.905130496,0.398697289,0.12511541,0.000137122,0.008287031,0.010876405,0.018785853,0.244895316,0.169180721,0.199810589,1.718215084,0.01875803,0.005293828,0.323789212,0.732833528,0.706914566,0.000267379,0.392195046,0.660165819,0.102683763,0.001099874,0.522010161,0.554845841,2.256393142,-0.019373306,1267142
-0.6,-0.948374762,0.906901814,0.133299221,0.000139351,0.009019635,0.011751305,0.019635897,0.29750518,0.151002807,0.182307052,1.439746376,0.017852792,0.005802471,0.337245533,0.728908899,0.670052762,0.000262677,0.442317094,0.606217684,0.11166827,0.000968235,0.508731673,0.88544048,2.373930953,-0.025763218,1267142
-0.6,-0.898092291,0.149352697,0.142851772,0.000105489,0.006854779,0.012787749,0.023782029,0.275762107,0.191117793,0.229920618,1.972670417,0.015970169,0.005247943,0.303307019,0.723453405,0.707759769,0.000238647,0.373873645,0.719102288,0.100999868,0.000987859,0.214786294,0.611764096,2.079098298,-0.10650649,1267142
-0.6,-0.945432029,-0.356320397,0.137831817,0.000169401,0.005311279,0.011824045,0.021530394,0.322469534,0.164650773,0.19499167,1.870986098,0.011214442,0.006122717,0.319539254,0.743593246,0.701926518,0.000215581,0.405821955,0.787087348,0.111508679,0.001815144,0.782799956,1.482258623,2.242719473,-0.131316012,1267142
-0.6,-0.868951186,-0.098805592,0.145634333,0.000150561,0.006539157,0.014037209,0.013632101,0.306019791,0.159249616,0.193623582,1.99721511,0.007700578,0.005220125,0.275169027,0.719140437,0.696990316,0.000200281,0.476790001,0.793074105,0.104810983,0.001829364,0.204160974,0.305392065,2.628128115,-0.032058608,1267142
-0.6,-0.806489453,0.033168845,0.140150579,0.00015195,0.007074583,0.014148614,0.016091286,0.30942989,0.162337501,0.193850891,1.983340526,0.013972484,0.005052222,0.288980573,0.731709855,0.660775032,0.000204353,0.458530917,0.795178782,0.100614484,0.001020046,0.21896926,0.242557848,2.546581042,-0.079007788,1267142
-0.6,-0.891186639,0.147181993,0.123267298,0.000137201,0.005973093,0.014331507,0.016694827,0.267388722,0.145894258,0.189035385,1.038956334,0.010600876,0.005258845,0.273712294,0.712572753,0.690594701,0.000204663,0.422617729,0.718777567,0.100207807,0.001980619,0.278337002,0.564326824,2.633187576,-0.046597832,1267142
-0.6,-0.939148896,-0.018708341,0.144758077,0.000103615,0.00652102,0.01198025,0.028885923,0.274688937,0.188487703,0.208616999,1.736627211,0.023365842,0.005067897,0.29726674,0.741562527,0.727447794,0.000248557,0.400654036,0.685538903,0.103299048,0.00039701,0.542362767,0.643290305,2.005994092,0.063946928,1267142
-0.6,-0.870913135,-0.138846699,0.144818373,0.000147965,0.006903936,0.014000778,0.015044445,0.302146077,0.162197069,0.195033652,1.941546703,0.00684243,0.00522241,0.26889177,0.716837431,0.706054051,0.000198756,0.427961631,0.797716533,0.104201146,0.002048535,0.286078044,0.337961321,2.523181136,-0.031010157,1267142
-0.6,-0.911711291,0.096235388,0.14279185,0.000103151,0.00699425,0.012891675,0.023381315,0.242649047,0.196350017,0.223079238,1.758800987,0.018014282,0.006236444,0.318945915,0.726280448,0.667417042,0.000240451,0.353249582,0.663798396,0.10740296,0.001283555,0.352981193,0.479319286,1.888271303,-0.097127973,1267142
-0.6,-0.858153591,0.059389657,0.145157833,0.000177984,0.005919094,0.009861794,0.018262892,0.273914693,0.171113637,0.194256234,1.956405804,0.019913581,0.005959971,0.279707426,0.742556998,0.668825916,0.000196467,0.401423677,0.792879704,0.114939019,0.00117648,0.30043112,0.312814031,2.141166599,-0.091528254,1267142
-0.6,-0.849289046,-0.009987664,0.137791716,0.000152605,0.006911579,0.013958519,0.016650351,0.315467447,0.160991941,0.190065866,1.985384514,0.012732256,0.005070957,0.290189695,0.725212854,0.655211799,0.000208724,0.475474902,0.796579134,0.104130258,0.000929677,0.194272576,0.235123414,2.564077583,-0.066668673,1267142
-0.6,-0.866351221,0.152419247,0.108749323,0.000137332,0.005157934,0.014159921,0.019319921,0.276942551,0.150066904,0.194105981,1.210279551,0.005694408,0.005462476,0.268208343,0.731878376,0.685707014,0.000232894,0.411442944,0.752292119,0.106300594,0.003240471,0.193386741,0.555588251,2.434508814,-0.040569202,1267142
-0.6,-0.851746457,0.154897971,0.144687767,0.000175516,0.00672944,0.009643329,0.017119725,0.231609184,0.168159847,0.19045072,1.842669523,0.009358381,0.005103236,0.254926035,0.718100642,0.66239651,0.000184519,0.407677103,0.767290819,0.110644911,0.003008116,0.172635122,0.225643667,2.200759015,-0.018122634,1267142
-0.6,-0.931069722,0.70052874,0.123230969,0.00015334,0.007292929,0.01756279,0.021156475,0.249128865,0.153578469,0.198080496,1.917386954,0.013205364,0.00576482,0.276256122,0.735669775,0.725431685,0.000226064,0.433962074,0.615785779,0.111336002,0.001532295,0.418184778,0.793450279,2.524301368,-0.05854141,1267142
-0.6,-0.949411206,0.848872915,0.130325786,0.000132136,0.005212665,0.016543439,0.018775333,0.253129881,0.168623058,0.185494063,1.944110322,0.016685564,0.005234611,0.25076857,0.746912416,0.720934081,0.000217667,0.474058549,0.637003947,0.108680163,0.001083197,0.544438321,0.92112411,2.242293408,-0.075664638,1267142
-0.6,-0.849372985,0.16373387,0.146413037,0.000169536,0.006996771,0.010413772,0.017035722,0.228471319,0.170371091,0.188380271,1.88777739,0.016618236,0.005124059,0.255455867,0.732405154,0.660993791,0.000193267,0.432029146,0.761361839,0.102100438,0.001611549,0.203407115,0.246775292,2.211400428,-0.012993224,1267142
-0.6,-0.902003079,0.277942082,0.13894299,0.000106598,0.006974659,0.012161008,0.024701297,0.21292641,0.186147105,0.222761138,1.721534052,0.009980323,0.005947916,0.342185007,0.745203494,0.697283798,0.000255291,0.382748381,0.646007499,0.102221621,0.002428581,0.322511239,0.656302167,2.032489178,-0.106913735,1267142
-0.6,-0.879092252,0.339902052,0.143622412,0.000175151,0.006723373,0.013141294,0.01804726,0.308490088,0.15772125,0.1772963,1.860063836,0.008592845,0.005283088,0.27220652,0.736989028,0.646655612,0.000229981,0.457445917,0.754253045,0.103822093,0.0028698,0.161338826,0.399383689,2.223100014,0.021974154,1267142
-0.6,-0.846914437,0.187147044,0.105352464,0.000138928,0.005772527,0.014203661,0.017971994,0.283022256,0.146625823,0.193722309,1.054258059,0.007255513,0.006491052,0.2828013,0.727042811,0.713064931,0.000229532,0.365319521,0.772040738,0.106912851,0.002853163,0.265761573,0.46217759,2.421207388,-0.036441284,1267142
-0.6,-0.946028248,-0.012085918,0.142759519,0.000102463,0.006246644,0.011806943,0.027040038,0.291654349,0.190733556,0.205832006,1.771089834,0.014418432,0.005022358,0.298072362,0.732203786,0.725205967,0.000234247,0.405064421,0.695293635,0.104785256,0.001952403,0.514282051,0.627687935,1.969467407,0.102625482,1267142
-0.6,-0.8453909,0.8139601,0.140421832,0.000123147,0.007562802,0.014689983,0.017779238,0.272729788,0.149006949,0.190956238,1.247581591,0.011591639,0.005977648,0.315490334,0.717891566,0.684577454,0.000256196,0.400283698,0.696682241,0.112231384,0.00176849,0.254033791,0.272144483,2.488805579,-0.060716453,1267142
-0.6,-0.927893915,0.172341039,0.140412881,0.000102142,0.007238759,0.012535929,0.02420511,0.239302187,0.191942463,0.220600049,1.712949154,0.010511067,0.006150024,0.328477082,0.707075169,0.687774915,0.000238859,0.386733943,0.663696781,0.101893384,0.002036433,0.277351351,0.585467169,2.029294076,-0.061241967,1267142
-0.6,-0.931698387,0.700977595,0.113077855,0.000148507,0.009641351,0.011478145,0.017943173,0.281357844,0.156468024,0.177875432,1.606646762,0.006673605,0.005478139,0.316421038,0.741257258,0.712821514,0.00023917,0.460228231,0.645970812,0.102330787,0.002455993,0.575864955,1.070542558,2.383974361,-0.068801819,1267142
-0.6,-0.849455879,0.650748254,0.13876409,0.000115586,0.006037344,0.013054107,0.019541759,0.306958319,0.153485762,0.186524034,1.215010457,0.018879634,0.005158684,0.268169778,0.728360075,0.670977272,0.00022237,0.42788821,0.792461891,0.102542172,0.000644432,0.277653875,0.315553253,2.51590444,-0.055978675,1267142
-0.6,-0.926103807,0.703190891,0.119967809,0.000136892,0.006279226,0.017407437,0.017422647,0.22480051,0.15690752,0.187620045,1.746464403,0.011291654,0.005185525,0.261597172,0.740315767,0.735162675,0.000243261,0.474544418,0.627119956,0.107128302,0.002109082,0.271556878,0.763283833,2.410705457,-0.025834912,1267142
-0.6,-0.878392441,-0.403673533,0.124187215,0.000111718,0.006388761,0.014675394,0.027673445,0.265790799,0.183263542,0.199202722,1.664090094,0.020141343,0.005765793,0.334801307,0.737953735,0.73001175,0.00023441,0.418246244,0.662038568,0.105376202,0.000382607,0.330409711,0.439066178,2.053282935,-0.088268131,1267142
-0.6,-0.891130411,-0.139694862,0.144363269,0.000152713,0.006895466,0.013979478,0.017266916,0.297503316,0.155161198,0.21450482,1.924407024,0.013977205,0.005388291,0.259366061,0.713290339,0.6588415,0.000210567,0.340253548,0.780049999,0.114706096,0.00160322,0.295042158,0.324463058,2.474132839,-0.081525828,1267142
-0.6,-0.903172609,-0.297103153,0.140843998,0.000115598,0.0055249,0.012493878,0.023812938,0.282538738,0.195166434,0.223589889,1.976706184,0.013948158,0.005106719,0.311789549,0.712799008,0.698859315,0.000241419,0.377308831,0.618756423,0.111907795,0.001584805,0.184442919,0.488335632,1.99232607,-0.093349486,1267142
-0.6,-0.937931518,0.870199451,0.134680434,0.000106167,0.006704837,0.015349772,0.020256738,0.288299884,0.1438217,0.187447612,1.522559147,0.008764778,0.006476098,0.314990735,0.724323385,0.677727233,0.000241103,0.415357123,0.737300807,0.112936026,0.002321107,0.407341076,0.528791094,2.444263789,0.001064735,1267142
-0.6,-0.937342845,0.713699155,0.122328821,0.000144094,0.009553117,0.01171743,0.020099628,0.274579482,0.15733518,0.176890812,1.562669014,0.007523919,0.005149092,0.324314582,0.748948859,0.728772981,0.000245819,0.480571926,0.631131224,0.112889076,0.002828552,0.347629559,1.212012196,2.263079533,-0.043399647,1267142
